Symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B,mean_N-fHP,mean_L-fHP
PVR,0.275243296,0.924980328,2.801395045,0.00591305,0.070358111,-2.696482918,1.114492105,0.83924881
ITGA11,-0.25988797,-0.673484426,-2.799694893,0.00594237,0.070421874,-2.700872978,-0.852423684,-0.592535714
S100A12,0.663941604,0.472896721,2.794288945,0.006036481,0.071249875,-2.714816453,0.930036842,0.266095238
COL5A1,-0.337853008,0.313738525,-2.791087655,0.006092851,0.071627558,-2.723062344,0.081118421,0.418971429
DPP4,-0.210735526,0.123886066,-2.775355935,0.006376899,0.074371846,-2.763463535,-0.021210526,0.189525
LRP1,0.197858459,0.901845902,2.775543941,0.006373434,0.074371846,-2.762981893,1.038076316,0.840217857
CA11,-0.210448246,0.173867213,-2.770737528,0.006462549,0.074777285,-2.775286129,0.028968421,0.239416667
AHNAK,-0.365321742,1.194467213,-2.771318461,0.006451718,0.074777285,-2.773799959,0.942934211,1.308255952
TEF,-0.319319173,-1.499667213,-2.767629531,0.006520776,0.075155137,-2.783232503,-1.719526316,-1.400207143
DSCAM,-0.277115539,0.149687705,-2.744748635,0.006964356,0.079642965,-2.841491585,-0.041113158,0.236002381
SIGLEC1,-0.280058897,0.310759016,-2.745346852,0.006952418,0.079642965,-2.839973835,0.117931579,0.397990476
PNPT1,-0.556038221,0.657219672,-2.739177734,0.007076429,0.080610949,-2.855611648,0.274373684,0.830411905
SPARCL1,0.242773183,0.766613115,2.728752073,0.007290582,0.08186842,-2.881968638,0.933768421,0.690995238
PDGFRA,0.217467293,0.5284,2.726715579,0.007333095,0.08186842,-2.887106719,0.678131579,0.460664286
VWC2L,0.19698114,-0.385536885,2.725720388,0.007353951,0.08186842,-2.889616356,-0.249910526,-0.446891667
ENG,-0.128305388,0.279259836,-2.73221202,0.007218868,0.08186842,-2.873231417,0.190918421,0.31922381
SMOC2,-0.272392481,0.366177869,-2.730499271,0.007254287,0.08186842,-2.877557752,0.178628947,0.451021429
PNLIP,-0.421701003,0.193440984,-2.727332053,0.007320202,0.08186842,-2.885551712,-0.096910526,0.324790476
FGF16,-0.355762907,-1.081359016,-2.72097513,0.007454143,0.081928517,-2.901571662,-1.326310526,-0.970547619
VNN2,0.315869549,0.933221311,2.720189254,0.007470855,0.081928517,-2.903549837,1.150705263,0.834835714
BPIFB2,-0.643798371,-0.419336885,-2.72309373,0.007409259,0.081928517,-2.89623629,-0.862607895,-0.218809524
MMP8,0.835214474,2.61077377,2.721743607,0.007437834,0.081928517,-2.899636793,3.185839474,2.350625
PSG1,0.785241353,0.73442623,2.718844134,0.007499539,0.081937338,-2.90693455,1.275084211,0.489842857
ICAM5,0.311319674,1.522780328,2.710400181,0.007681894,0.083004,-2.928148197,1.737131579,1.425811905
IFNL2,-0.381187281,-0.132472131,-2.711636388,0.007654948,0.083004,-2.925046134,-0.394928947,-0.013741667
LYPD3,-0.222282832,0.342102459,-2.711410274,0.007659871,0.083004,-2.925613625,0.189055263,0.411338095
WFDC2,0.390146115,2.068609016,2.708452679,0.00772452,0.083158839,-2.933032606,2.337234211,1.947088095
CCL19,-0.557732331,0.828922951,-2.705782464,0.007783312,0.083485959,-2.93972456,0.444910526,1.002642857
TSHB,-0.574941353,-2.463222951,-2.702857068,0.007848188,0.08374971,-2.947049332,-2.859084211,-2.284142857
STC2,0.205455514,0.852896721,2.702107348,0.007864893,0.08374971,-2.948925395,0.994357895,0.788902381
NTRK3,0.168902318,0.365643443,2.696936694,0.007980985,0.084679119,-2.961851646,0.481936842,0.313034524
EFHD1,0.30176792,0.861338525,2.694501014,0.008036208,0.084958329,-2.967933072,1.069113158,0.767345238
TK1,0.28365708,0.175431967,2.692379649,0.008084586,0.085163439,-2.973225749,0.370736842,0.087079762
EBI3_IL27,0.232494612,0.791140164,2.689156574,0.008158595,0.085636107,-2.981260059,0.951218421,0.71872381
ADGRG2,-0.208289286,0.006262295,-2.680877768,0.008351514,0.087234802,-3.001857949,-0.13715,0.071139286
MANSC1,0.188379323,0.707804098,2.680082295,0.008370267,0.087234802,-3.003834144,0.837507895,0.649128571
TNR,-0.239855451,0.168401639,-2.676061108,0.008465648,0.087917096,-3.013816019,0.003255263,0.243110714
LILRB5,-0.412835464,0.1461,-2.672208778,0.008557945,0.088562674,-3.02336627,-0.138147368,0.274688095
SCGB3A1,0.318520363,0.984217213,2.670005969,0.00861113,0.088800386,-3.028821735,1.203526316,0.885005952
HS3ST3B1,-0.267759085,1.22295082,-2.668518132,0.008647221,0.08886078,-3.032504243,1.038592105,1.30635119
STAB2,-0.2043849,0.536745082,-2.666415661,0.008698456,0.089075825,-3.037704914,0.396021053,0.600405952
EDAR,-0.448617168,1.711628689,-2.655487827,0.008969203,0.091529469,-3.064677361,1.402744737,1.851361905
NECTIN1,-0.152652381,0.225254918,-2.652123682,0.009054073,0.09207585,-3.072961044,0.12015,0.272802381
EGFL7,-0.285460526,2.218936066,-2.649414029,0.009122959,0.092456469,-3.079626358,2.022389474,2.30785
TNXB,-0.188118985,-0.188112295,-2.642670895,0.009296445,0.093569361,-3.096187091,-0.317636842,-0.129517857
ITGB7,-0.323187218,-0.060993443,-2.643393989,0.0092777,0.093569361,-3.094413011,-0.283515789,0.039671429
C9,0.315782957,0.554996721,2.635790028,0.009476542,0.095056508,-3.113047381,0.772421053,0.456638095
FCN1,0.405227506,0.795367213,2.629391217,0.009646842,0.096435604,-3.128691371,1.074376316,0.66914881
CD2,-0.238082581,0.018483607,-2.625945701,0.009739681,0.097033634,-3.137101037,-0.145442105,0.092640476
AIF1L,-0.22233584,0.240107377,-2.624606058,0.009775995,0.097066378,-3.140368127,0.087023684,0.309359524
CNTN5,-0.260759398,0.227915574,-2.620669487,0.009883411,0.097802508,-3.149959947,0.048376316,0.309135714
CD80,-0.240300313,0.774386885,-2.61691859,0.00998675,0.098493485,-3.159087418,0.608934211,0.849234524
FGF5,0.221518672,-0.29675,2.603097686,0.010375983,0.101927535,-3.192618693,-0.144228947,-0.365747619
SEMA7A,-0.235443358,0.723853279,-2.602110272,0.010404308,0.101927535,-3.195008219,0.561744737,0.797188095
C1QA,0.16382193,0.551059836,2.59058941,0.010739973,0.104194026,-3.222828698,0.663855263,0.500033333
SLC39A14,0.218486905,0.546166393,2.590159017,0.010752699,0.104194026,-3.22386587,0.6966,0.478113095
KLK8,-0.249084023,-0.037794262,-2.591126111,0.010724122,0.104194026,-3.221535126,-0.209294737,0.039789286
DTX3,-0.260850125,1.11727541,-2.58932261,0.01077747,0.104194026,-3.225881024,0.937673684,1.19852381
RBM19,-0.513979323,0.439229508,-2.585962732,0.010877493,0.104816238,-3.233970114,0.085342105,0.599321429
DPEP1,0.276280827,0.490897541,2.569074636,0.01139301,0.109425022,-3.274486827,0.681123684,0.404842857
DEFB4A_DEFB4B,0.867001817,-0.986320492,2.564885668,0.011524232,0.110324813,-3.284499916,-0.389368421,-1.256370238
ANXA2,-0.836592419,2.286156557,-2.55935372,0.011699603,0.111640044,-3.297700771,1.710142105,2.546734524
EXTL1,-0.357655138,-0.29447459,-2.554179083,0.011865812,0.112739377,-3.310025853,-0.540728947,-0.18307381
CDH17,-0.453707018,-0.326635246,-2.553384227,0.01189153,0.112739377,-3.311917082,-0.639023684,-0.185316667
TNFSF8,-0.267580952,0.502336066,-2.548566165,0.012048493,0.113495256,-3.323369561,0.3181,0.585680952
JAM2,-0.206690163,0.458927049,-2.549662936,0.0120126,0.113495256,-3.320764252,0.316615789,0.523305952
SLAMF7,-0.370982018,-0.110893443,-2.542478236,0.012249482,0.115019897,-3.33781275,-0.366323684,0.004658333
CD300E,-0.306895489,0.849502459,-2.539598318,0.012345604,0.115553284,-3.344634357,0.638197368,0.945092857
PROK1,0.522146366,0.08352623,2.532442065,0.012587391,0.117442361,-3.361555183,0.443036842,-0.079109524
MANSC4,-0.408171053,0.655564754,-2.521884702,0.012951842,0.120460328,-3.386439551,0.374528947,0.7827
IFNW1,-0.226593358,-0.149240164,-2.515032903,0.013193401,0.121173141,-3.402539663,-0.305255263,-0.078661905
CDH6,-0.259152569,0.467593443,-2.516579591,0.013138523,0.121173141,-3.398908752,0.289160526,0.548313095
PTPRK,-0.150094612,-0.52602459,-2.515425348,0.013179457,0.121173141,-3.401618573,-0.629368421,-0.47927381
ACTA2,0.296785088,1.32072459,2.515444636,0.013178772,0.121173141,-3.401573298,1.525068421,1.228283333
HLA.DRA,-0.304567607,0.253554918,-2.510100065,0.013369795,0.122030523,-3.414106274,0.043852632,0.348420238
IL18BP,-0.224710276,0.569310656,-2.510740422,0.013346778,0.122030523,-3.412605907,0.414592105,0.639302381
IL17D,-0.259633271,1.050177049,-2.507486229,0.013464117,0.122510956,-3.420226964,0.871413158,1.131046429
LILRB1,-0.170629323,0.22262459,-2.503106188,0.013623507,0.123578666,-3.430470621,0.105142105,0.275771429
SIGLEC9,-0.157032581,0.351828689,-2.496556067,0.013865016,0.124297286,-3.445759378,0.243707895,0.400740476
SCGN,0.28049292,0.512836885,2.496370913,0.013871899,0.124297286,-3.446191025,0.705963158,0.425470238
PRG3,-0.357753133,0.744213934,-2.499463576,0.013757345,0.124297286,-3.43897736,0.497892105,0.855645238
CLEC4M,-0.288643484,0.266356557,-2.49795047,0.013813285,0.124297286,-3.442507698,0.067618421,0.356261905
TRPV3,-0.29651297,0.153332787,-2.491425085,0.014056866,0.12454534,-3.457710486,-0.050823684,0.245689286
LEP,0.536796805,0.325881148,2.490468646,0.014092888,0.12454534,-3.45993578,0.695478947,0.158682143
GSR,0.229956328,1.142098361,2.492244306,0.014026076,0.12454534,-3.45580384,1.300428947,1.070472619
BTN2A1,-0.190886341,0.593398361,-2.489976247,0.014111466,0.12454534,-3.461081116,0.461968421,0.652854762
RGMB,-0.186091792,0.354052459,-2.491494467,0.014054256,0.12454534,-3.45754903,0.225923684,0.412015476
PIGR,0.22575614,0.82945082,2.486139426,0.014256975,0.124833725,-3.469998697,0.984889474,0.759133333
FKBP5,0.569907206,3.925968033,2.485756618,0.014271566,0.124833725,-3.470887744,4.318363158,3.748455952
PFKFB2,0.87595614,3.586722131,2.487258556,0.014214395,0.124833725,-3.467398885,4.189839474,3.313883333
FCRL3,-0.39116911,0.486366393,-2.47321686,0.01475696,0.128387142,-3.499942218,0.217036842,0.608205952
IL34,-0.295561278,0.727032787,-2.471897914,0.014808861,0.128387142,-3.502990493,0.523531579,0.819092857
IL6.2,-0.486896742,0.73042459,-2.472905348,0.014769203,0.128387142,-3.5006623,0.395184211,0.882080952
PON1,0.18302995,0.395418852,2.466919976,0.015006213,0.128860893,-3.514482003,0.521439474,0.338409524
APOF,0.153013784,0.406890984,2.466347595,0.015029055,0.128860893,-3.515801999,0.512244737,0.359230952
LTBP2,0.270364599,1.609963115,2.467582165,0.014979826,0.128860893,-3.512954556,1.796115789,1.52575119
DEFA1_DEFA1B,0.593534524,1.819236885,2.466101491,0.015038886,0.128860893,-3.516369465,2.2279,1.634365476
ORM1,0.125664912,0.112908197,2.463682267,0.015135829,0.129314541,-3.521944989,0.199431579,0.073766667
F9,0.114150251,0.456407377,2.4601827,0.01527705,0.129766616,-3.530001603,0.535002632,0.420852381
SPON1,0.214896115,1.016722951,2.461018966,0.015243197,0.129766616,-3.528077314,1.164684211,0.949788095
AKT3,-0.367894862,1.357683607,-2.453309925,0.015557813,0.131770642,-3.545793806,1.104378947,1.47227381
TPPP3,-0.513386591,0.476995082,-2.445398601,0.015886685,0.133402768,-3.563922921,0.123515789,0.636902381
CX3CL1,0.239050815,0.809528689,2.447535998,0.01579723,0.133402768,-3.559030212,0.974121053,0.735070238
MAN2B2,-0.353497431,0.415931148,-2.445875515,0.015866686,0.133402768,-3.562831553,0.172539474,0.526036905
ST8SIA1,-0.174199875,0.155667213,-2.444245007,0.015935154,0.133428537,-3.566562002,0.035726316,0.20992619
ST3GAL1,0.255537343,0.637248361,2.440536525,0.016091858,0.134299495,-3.575038277,0.813192105,0.557654762
TMEM106A,-0.440135902,1.292604918,-2.439625525,0.016130562,0.134299495,-3.577118718,0.989560526,1.429696429
RAP1A,-0.362760088,0.15295082,-2.427347931,0.016660317,0.138318282,-3.60508831,-0.096818421,0.265941667
ECM1,-0.237325376,0.26287541,-2.422563265,0.016870918,0.139279855,-3.615953641,0.099471053,0.336796429
CALCB,0.238929887,0.656117213,2.423403979,0.016833743,0.139279855,-3.614045899,0.820626316,0.581696429
PBXIP1,-0.165228885,0.453648361,-2.41806046,0.01707127,0.140333695,-3.626161153,0.339884211,0.505113095
CLEC4A,0.242387719,0.428781148,2.416465632,0.017142737,0.140333695,-3.629772377,0.595671053,0.353283333
IL19,0.32341203,0.02124918,2.416880685,0.017124112,0.140333695,-3.628832767,0.243926316,-0.079485714
SSC4D,-0.827010025,-1.368688525,-2.415423833,0.017189565,0.140333695,-3.632130191,-1.938105263,-1.111095238
FST,0.264056454,1.026995902,2.409269942,0.017468501,0.141943478,-3.646038951,1.208805263,0.94474881
LECT2,-0.494286278,-1.943390164,-2.408944992,0.017483341,0.141943478,-3.646772492,-2.283718421,-1.789432143
IGSF21,-0.220657143,0.397827869,-2.402808602,0.017765689,0.143443297,-3.66060794,0.2459,0.466557143
GNPDA1,0.287113158,0.998478689,2.402893027,0.017761777,0.143443297,-3.660417806,1.196163158,0.90905
CTSO,-0.190044862,0.241829508,-2.40020428,0.017886737,0.143631474,-3.666470105,0.110978947,0.30102381
PRTN3,0.512277444,1.487697541,2.400754921,0.017861082,0.143631474,-3.665231127,1.840413158,1.328135714
DSG2,0.192057143,0.778763934,2.395357437,0.018113965,0.145059788,-3.677364676,0.911,0.718942857
CHCHD6,0.172409837,0.723507377,2.387730503,0.018476711,0.146765008,-3.694467725,0.842215789,0.669805952
SMAD5,-0.106209962,0.386436066,-2.389308601,0.018401131,0.146765008,-3.690932979,0.313307895,0.419517857
S100A13,-0.216264348,1.327140164,-2.388561045,0.018436899,0.146765008,-3.692607677,1.178236842,1.39450119
PRL,0.375339599,0.283335246,2.382858302,0.018711793,0.1482317,-3.705367459,0.541765789,0.16642619
AOC1,-0.504264787,-0.043156557,-2.381331756,0.018785992,0.148354087,-3.708778373,-0.390355263,0.113909524
MAMDC4,0.453052193,0.548572951,2.380465791,0.018828198,0.148354087,-3.7107124,0.860510526,0.407458333
C1QL2,-0.329104261,0.586551639,-2.367438756,0.019473331,0.152213081,-3.739729464,0.359955263,0.689059524
FAM3C,-0.195053258,0.640314754,-2.368689194,0.019410568,0.152213081,-3.736950465,0.506015789,0.701069048
VMO1,-0.406497306,0.41729918,-2.367668599,0.019461781,0.152213081,-3.739218756,0.137415789,0.543913095
CNTNAP2,-0.228673559,0.2885,-2.361481311,0.019774818,0.154159653,-3.752951068,0.131052632,0.35972619
KCNC4,-0.312863346,0.145611475,-2.358594733,0.019922376,0.154847123,-3.759346457,-0.069802632,0.243060714
MAP1LC3A,-0.180867419,0.24837377,-2.357698721,0.019968377,0.154847123,-3.761330176,0.123842105,0.304709524
PADI4,1.06498916,3.238402459,2.341535814,0.020814435,0.160983225,-3.796995933,3.971673684,2.906684524
ACE,-0.169877632,0.189112295,-2.331776791,0.021340455,0.164187428,-3.818422233,0.072147368,0.242025
TNFRSF12A,0.199197619,0.806297541,2.332041611,0.021326028,0.164187428,-3.817841887,0.94345,0.744252381
MDK,-0.323971805,1.195433607,-2.326155121,0.021648758,0.16483342,-3.83072773,0.972371053,1.296342857
IL17RB,0.32588515,0.637701639,2.326821734,0.021611996,0.16483342,-3.829269973,0.862081579,0.536196429
RNASET2,-0.16975495,0.638540984,-2.327529512,0.021573024,0.16483342,-3.827721777,0.521660526,0.691415476
ULBP2,-0.238039411,0.765269672,-2.32616584,0.021648167,0.16483342,-3.830704291,0.601373684,0.839413095
CNTN4,-0.144074311,0.435393443,-2.319486701,0.02201955,0.167223404,-3.845289318,0.336194737,0.480269048
FCGR2A,-0.35064104,0.381806557,-2.315837634,0.022224811,0.167914449,-3.85324148,0.140381579,0.491022619
SERPINI2,-0.311516855,-0.229802459,-2.316274739,0.022200136,0.167914449,-3.852289531,-0.444289474,-0.132772619
CXCL5,-0.675652444,1.903390164,-2.307552483,0.022697119,0.170170489,-3.871254242,1.438186842,2.113839286
ADGRE5,-0.174663972,0.40317623,-2.308408345,0.022647923,0.170170489,-3.869396244,0.282915789,0.457579762
F2R,-0.281771679,1.897504098,-2.308290196,0.022654709,0.170170489,-3.869652773,1.703497368,1.985269048
COL4A1,-0.247431579,0.744281148,-2.302572841,0.022985219,0.171892005,-3.882052076,0.573918421,0.82135
GIMAP7,-0.456805576,1.29150082,-2.299008914,0.023193381,0.173008496,-3.889766975,0.976978947,1.433784524
TNFSF13B,-0.269967982,0.733003279,-2.297396442,0.023288106,0.173275299,-3.893253929,0.547123684,0.817091667
CYB5A,0.270998935,0.116786885,2.295780522,0.023383374,0.17331954,-3.896746092,0.303376316,0.032377381
VNN1,-0.391676441,-0.04137377,-2.295084392,0.02342452,0.17331954,-3.898249805,-0.311052632,0.08062381
TNF,-0.328147995,0.698359016,-2.294299855,0.023470969,0.17331954,-3.899943986,0.472421053,0.800569048
BCAT1,0.195880764,0.832341803,2.291545098,0.023634704,0.17338597,-3.905888588,0.967210526,0.771329762
DNM1,-0.523570489,1.802788525,-2.291172134,0.023656949,0.17338597,-3.906692919,1.442297368,1.965867857
AZU1,0.758506892,2.082496721,2.292805091,0.02355969,0.17338597,-3.903170409,2.604747368,1.846240476
SMPD3,-0.286975125,0.367263115,-2.284090828,0.024082807,0.175717757,-3.921941653,0.169673684,0.45664881
COL6A3,-0.254095739,0.734195902,-2.283895032,0.024094677,0.175717757,-3.922362662,0.559244737,0.813340476
WIF1,-0.256316541,0.483606557,-2.282182308,0.024198728,0.176039753,-3.92604402,0.307126316,0.563442857
GNLY,-0.387200627,0.426265574,-2.272164326,0.024815267,0.179127937,-3.947526127,0.159668421,0.546869048
TDO2,0.244007206,0.279108197,2.27230147,0.024806735,0.179127937,-3.947232625,0.447113158,0.203105952
FGR,0.907649561,3.160718852,2.271333227,0.024867029,0.179127937,-3.949304402,3.785657895,2.878008333
MNDA,0.841828195,3.022851639,2.273887453,0.02470825,0.179127937,-3.943837301,3.602471053,2.760642857
CCN1,-0.468625752,-0.019797541,-2.269055125,0.025009398,0.179713006,-3.95417573,-0.342457895,0.126167857
PRTG,-0.133062845,0.427119672,-2.265308782,0.025245077,0.180964098,-3.962176884,0.335502632,0.468565476
RECK,-0.105159273,0.122657377,-2.261801288,0.025467491,0.18197069,-3.969656924,0.050252632,0.155411905
EDIL3,-0.226679261,-1.190270492,-2.26114447,0.025509331,0.18197069,-3.971056464,-1.346344737,-1.119665476
KLK1,0.613775,-0.47709918,2.256377004,0.025814831,0.18326036,-3.981203735,-0.0545,-0.668275
PLXNB3,-0.247179574,0.999128689,-2.256706522,0.025793613,0.18326036,-3.980503009,0.828939474,1.076119048
CCER2,-0.34747406,0.667541803,-2.254813654,0.025915706,0.183533156,-3.984526952,0.428297368,0.775771429
MSR1,-0.260779887,1.092777049,-2.248763585,0.026309343,0.185872978,-3.99736766,0.913223684,1.174003571
COLEC12,-0.184988346,0.689016393,-2.245055091,0.026553206,0.187145979,-4.005222922,0.561647368,0.746635714
GGT1,0.314672118,0.508085246,2.243791261,0.026636764,0.187285762,-4.00789722,0.724744737,0.410072619
IL6.3,-0.44668515,0.775522131,-2.242663258,0.026711535,0.18736325,-4.010282936,0.467968421,0.914653571
CD5L,-0.285852381,0.479316393,-2.241163797,0.026811213,0.187614656,-4.013452574,0.2825,0.568352381
ANK2,-0.419614536,-0.303437705,-2.23554707,0.027187485,0.189420923,-4.025308177,-0.592352632,-0.172738095
CPA4,-0.25111911,0.191238525,-2.235387525,0.027198241,0.189420923,-4.02564454,0.018336842,0.269455952
LAIR2,-0.666376504,0.14100082,-2.23397949,0.02729332,0.189633728,-4.028612089,-0.317815789,0.348560714
KAZALD1,-0.245402757,0.469236885,-2.232940201,0.027363685,0.189674223,-4.030801374,0.300271053,0.54567381
TIMD4,-0.260365789,0.174252459,-2.231876345,0.027435878,0.189727164,-4.033041438,-0.005015789,0.25535
PALM3,0.397440476,0.662502459,2.229493934,0.02759815,0.190401323,-4.038054301,0.93615,0.538709524
LATS1,-0.506725877,2.317159016,-2.228411807,0.027672133,0.190464636,-4.040329591,1.968265789,2.474991667
CCL5,-0.562177506,1.564046721,-2.226664648,0.027791949,0.190842376,-4.04400104,1.176973684,1.73915119
ARL2BP,-0.374794424,1.45572623,-2.222407898,0.028085762,0.192410383,-4.052934999,1.197671053,1.572465476
CCDC50,-0.443174436,1.308454918,-2.218683528,0.028345048,0.193656866,-4.060738702,1.003318421,1.446492857
CST7,0.427519925,1.45862623,2.217905262,0.028399493,0.193656866,-4.062367886,1.752984211,1.325464286
TAP1,-0.252134774,-0.596101639,-2.216810254,0.02847625,0.193730786,-4.064659234,-0.769702632,-0.517567857
TPP1,-0.254687719,0.499987705,-2.211361675,0.028860878,0.195894041,-4.076045094,0.324628947,0.579316667
SAP18,-0.368507895,0.206618852,-2.206591064,0.029201356,0.196841247,-4.085993011,-0.047107895,0.3214
LRRC25,-0.211557393,0.582659836,-2.207685388,0.029122946,0.196841247,-4.083712821,0.436997368,0.648554762
